"","category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"hsa05022","Human Diseases","Neurodegenerative disease","hsa05022","Pathways of neurodegeneration - multiple diseases","106/1755","218/3905",0.486238532110092,1.08191536631904,1.12442706531266,0.145867655608105,0.720757827710634,0.670629933678128,"572/1856/292/4843/5704/816/9627/4710/815/489/7419/7481/2521/513/4713/10126/5595/8312/2906/6804/10105/5602/4717/4728/10120/10297/374291/27429/1768/9167/2882/4702/5335/1769/3831/10131/5605/7186/4705/7317/84701/1327/4695/1742/842/517/5630/1329/11258/89953/5330/6647/7483/6622/4726/2911/7345/2890/8324/116442/9246/1339/8321/5692/808/8878/1346/2905/4041/7802/493869/27089/1020/10023/7846/4723/10476/7480/163688/7314/4696/5481/6712/9973/3265/201625/126328/1649/1351/627/8408/2535/23401/7318/51807/29796/5413/5600/56901/6300/6261/6263/177/4722/1454/7124",106
"hsa01200","Metabolism","Global and overview maps","hsa01200","Carbon metabolism","27/1755","51/3905",0.529411764705882,1.17797888386124,1.15577140864584,0.155252245465452,0.749656110195367,0.697518373208096,"5214/3421/38/2271/26227/50/3420/2821/2026/5096/35/2806/1892/25796/9104/113675/5211/275/5723/414328/26007/226/10873/22934/5224/55753/441531",27
"hsa04512","Environmental Information Processing","Signaling molecules and interaction","hsa04512","ECM-receptor interaction","26/1755","49/3905",0.530612244897959,1.1806500377929,1.14958693415703,0.157398422836624,0.749656110195367,0.697518373208096,"1298/22798/1299/1311/1277/7448/1297/3910/7060/6382/63923/3695/1291/1292/1278/158326/7148/7059/3913/2811/7058/1287/375790/5649/961/131873",26
"hsa04926","Organismal Systems","Endocrine system","hsa04926","Relaxin signaling pathway","38/1755","74/3905",0.513513513513513,1.14260414260414,1.118835301111,0.158409475666283,0.749656110195367,0.697518373208096,"4843/4313/2778/4792/4318/5595/208/7040/6019/1277/5602/2784/2771/5605/2791/25759/408/5330/148327/9586/7424/2785/1278/94235/2786/1281/5293/2783/7423/2787/3265/2788/3725/5600/54331/6300/1287/1388",38
"hsa01230","Metabolism","Global and overview maps","hsa01230","Biosynthesis of amino acids","20/1755","37/3905",0.540540540540541,1.2027412027412,1.11937056587843,0.170096043791032,0.793756827471247,0.738551935335088,"5832/5214/3421/26227/50/3420/65263/587/2026/2806/113675/5211/29920/5723/226/22934/162417/5224/441531/95",20
"hsa00120","Metabolism","Lipid metabolism","hsa00120","Primary bile acid biosynthesis","7/1755","11/3905",0.636363636363636,1.41595441595442,1.24801079884591,0.17245312025417,0.793756827471247,0.738551935335088,"10858/10998/80270/10005/1593/9023/8309",7
"hsa04614","Organismal Systems","Endocrine system","hsa04614","Renin-angiotensin system","8/1755","13/3905",0.615384615384615,1.36927460004383,1.20478327993657,0.177254063683711,0.795378236499095,0.740060577193707,"5476/1215/1511/5547/1636/1359/186/4311",8
"hsa04330","Environmental Information Processing","Signal transduction","hsa04330","Notch signaling pathway","16/1755","29/3905",0.551724137931034,1.22762550348757,1.11148157837557,0.177539784932834,0.795378236499095,0.740060577193707,"1856/4854/113878/3955/2648/23220/54567/1840/7090/4851/1487/23462/5986/196403/388585/28514",16
"hsa04740","Organismal Systems","Sensory system","hsa04740","Olfactory transduction","10/1755","17/3905",0.588235294117647,1.30886542651249,1.15293511012635,0.181601569337731,0.802870096019441,0.747031386333878,"816/815/5136/6543/408/2774/5137/808/163688/2788",10
"hsa05016","Human Diseases","Neurodegenerative disease","hsa05016","Huntington disease","62/1755","126/3905",0.492063492063492,1.09487631709854,0.977977536578699,0.187383562236754,0.817673726124017,0.760805440660504,"292/5704/4710/7419/513/4713/5434/5435/10126/5438/27113/6804/10105/5602/4717/4728/10120/374291/1768/9167/2882/4702/1769/3831/7186/4705/84701/1327/4695/1742/842/517/1329/11258/89953/5330/6647/148327/4726/9586/2890/1339/5692/1346/7802/493869/27089/7846/4723/10476/5436/4696/201625/126328/1351/627/8408/5441/51807/29796/56901/4722",62
"hsa04713","Organismal Systems","Environmental adaptation","hsa04713","Circadian entrainment","25/1755","48/3905",0.520833333333333,1.15889126305793,1.0006220100201,0.196086819730844,0.844681684994404,0.78593502645156,"8913/816/815/2778/5595/2906/2784/2771/2791/8864/5330/55811/2890/808/2905/2785/94235/2786/163688/2783/2787/2788/54331/6261/6263",25
"hsa04911","Organismal Systems","Endocrine system","hsa04911","Insulin secretion","20/1755","38/3905",0.526315789473684,1.17109011845854,0.957423039599515,0.213286672782744,0.899784522438861,0.837205523697813,"816/815/2778/23439/5864/6804/482/6616/480/27345/486/5330/148327/3782/3779/9586/3778/10242/1388/6844",20
"hsa05200","Human Diseases","Cancer: overview","hsa05200","Pathways in cancer","146/1755","309/3905",0.472491909385113,1.05132815165178,0.849374578459846,0.214627691595732,0.899784522438861,0.837205523697813,"572/1856/4843/2324/7185/816/9170/119391/1496/11186/2261/815/2736/4854/9138/4791/2260/6932/7188/7481/4258/4313/2778/2323/22798/2271/2099/7042/3326/3717/1439/3560/4792/4318/79444/1869/11040/5595/8312/6923/208/27113/7040/3718/2737/6387/5602/595/51561/2735/2784/3910/2246/2771/10297/1647/7709/8643/894/1441/5228/7043/7852/5335/652/5605/7186/2791/5880/6608/54567/112399/10912/7187/5914/842/8900/2949/1019/5330/6775/51176/5371/6258/4259/7483/27436/2846/3561/1029/4851/7424/1909/83439/8324/8817/8321/3815/8822/3460/1487/808/5900/2785/4041/64399/23462/5979/10023/374654/3481/94235/1613/2786/3575/3592/367/5881/7480/163688/2941/5293/57449/3913/2783/9915/10125/7423/2787/3265/2788/3725/2535/2149/23401/1436/10587/54331/1287/5154/388585/5336/4914/28514/6257/2946",146
"hsa05032","Human Diseases","Substance dependence","hsa05032","Morphine addiction","19/1755","36/3905",0.527777777777778,1.17434314656537,0.949360155257435,0.216912340230797,0.899784522438861,0.837205523697813,"2778/2568/2564/5143/2784/2771/5136/2791/408/2555/5137/2785/94235/2786/2783/2787/2788/54331/2563",19
"hsa04360","Organismal Systems","Development and regeneration","hsa04360","Axon guidance","56/1755","115/3905",0.48695652173913,1.08351294438251,0.821215893281922,0.233497084508389,0.932619492557415,0.867756858676542,"2534/7869/2042/816/25791/815/5063/54437/57556/10398/10627/5595/3984/6387/219699/1949/2771/7852/5335/6237/5880/6608/10298/2048/10505/10154/7225/5998/10500/91653/9353/2044/5058/64221/55740/22854/1020/3611/54910/5881/6091/5293/54961/3265/84552/8633/2049/6586/1946/6092/10507/64218/84628/23654/5336/4636",56
"hsa04979","Organismal Systems","Digestive system","hsa04979","Cholesterol metabolism","14/1755","26/3905",0.538461538461538,1.19811527503835,0.91562782259042,0.235749734246566,0.932619492557415,0.867756858676542,"949/7419/1071/706/335/348/341/10948/1593/26119/4043/3990/8435/3931",14
"hsa05166","Human Diseases","Infectious disease: viral","hsa05166","Human T-cell leukemia virus 1 infection","66/1755","137/3905",0.481751824817518,1.07193212302701,0.774286968218048,0.245660163196531,0.932619492557415,0.867756858676542,"8379/292/3683/920/6929/4791/7419/7042/5902/706/3560/4792/1869/5595/55697/5971/208/7040/3718/23373/2648/5602/595/25906/894/7043/1958/1959/5605/4772/8900/1019/51529/148327/9586/3561/1029/917/915/5293/10524/3265/29882/3725/3119/3932/3123/3117/3127/916/3111/3108/3122/3107/3133/3135/3134/3105/1388/3115/4049/3113/7124/3106/3112/3109",66
"hsa05170","Human Diseases","Infectious disease: viral","hsa05170","Human immunodeficiency virus 1 infection","65/1755","135/3905",0.481481481481481,1.07133058984911,0.761984714450129,0.249730192551333,0.932619492557415,0.867756858676542,"572/920/5063/7188/164668/10454/4792/5595/6923/208/3984/5602/2784/2771/7852/5335/3661/5605/7186/2791/5880/200315/100913187/200316/684/10298/4772/842/55080/5058/808/917/1234/2785/7465/915/94235/2786/6890/5881/163688/5293/2783/2787/3265/2788/3725/340061/5600/54331/6300/5336/919/916/3107/3133/3135/3134/3105/6892/7124/3106/60489/140564/27350",65
"hsa00380","Metabolism","Amino acid metabolism","hsa00380","Tryptophan metabolism","10/1755","18/3905",0.555555555555556,1.23615068059513,0.907177810239138,0.250642733485813,0.932619492557415,0.867756858676542,"224/38/259307/1892/3620/219/223/23498/501/11185",10
"hsa05143","Human Diseases","Infectious disease: parasitic","hsa05143","African trypanosomiasis","10/1755","18/3905",0.555555555555556,1.23615068059513,0.907177810239138,0.250642733485813,0.932619492557415,0.867756858676542,"3910/335/3620/5330/3592/4878/3040/3039/7124/3043",10
"hsa04072","Environmental Information Processing","Signal transduction","hsa04072","Phospholipase D signaling pathway","45/1755","92/3905",0.489130434782609,1.08835005574136,0.774714302484017,0.251322155777715,0.932619492557415,0.867756858676542,"9265/2534/56895/9170/2778/27128/5595/7249/208/9266/8605/1759/5737/5335/6237/554/5605/25759/1607/5330/8612/375/1609/56034/2846/8525/2206/2911/8526/3815/9162/5900/3577/2912/10555/5293/3265/2918/2205/3579/2149/5154/5336/26052/10554",45
"hsa00250","Metabolism","Amino acid metabolism","hsa00250","Alanine, aspartate and glutamate metabolism","9/1755","16/3905",0.5625,1.25160256410256,0.911025047286035,0.253950345352216,0.932619492557415,0.867756858676542,"2346/259307/443/7915/2806/2571/8659/57494/339983",9
"hsa00650","Metabolism","Carbohydrate metabolism","hsa00650","Butanoate metabolism","9/1755","16/3905",0.5625,1.25160256410256,0.911025047286035,0.253950345352216,0.932619492557415,0.867756858676542,"38/7915/3155/35/1892/2571/622/116285/54988",9
"hsa04913","Organismal Systems","Endocrine system","hsa04913","Ovarian steroidogenesis","9/1755","16/3905",0.5625,1.25160256410256,0.911025047286035,0.253950345352216,0.932619492557415,0.867756858676542,"949/2778/8605/1573/3973/1583/654/122970/641371",9
"hsa00860","Metabolism","Metabolism of cofactors and vitamins","hsa00860","Porphyrin metabolism","7/1755","12/3905",0.583333333333333,1.29795821462488,0.933851927261944,0.259038500398721,0.932619492557415,0.867756858676542,"1355/9843/124454/7389/326625/5498/2990",7
"hsa00603","Metabolism","Glycan biosynthesis and metabolism","hsa00603","Glycosphingolipid biosynthesis - globo and isoglobo series","6/1755","10/3905",0.6,1.33504273504273,0.958342413505789,0.260078119028244,0.932619492557415,0.867756858676542,"3074/6489/53947/2523/10317/3073",6
"hsa04727","Organismal Systems","Nervous system","hsa04727","GABAergic synapse","20/1755","39/3905",0.512820512820513,1.14106216670319,0.799808773645156,0.260911405655943,0.932619492557415,0.867756858676542,"6540/11345/2568/2564/6539/2784/2771/2791/2571/2555/6529/2785/94235/2786/2783/2787/2788/54331/2563/10991",20
"hsa05146","Human Diseases","Infectious disease: parasitic","hsa05146","Amoebiasis","25/1755","50/3905",0.5,1.11253561253561,0.723497483832562,0.279937599021356,0.986354096024617,0.917754281075537,"4843/2778/22798/7042/1511/7040/3315/1277/3910/7043/81/5330/2774/9630/912/911/913/1278/1281/3592/5293/3913/733/1287/7124",25
"hsa04933","Human Diseases","Endocrine and metabolic disease","hsa04933","AGE-RAGE signaling pathway in diabetic complications","32/1755","65/3905",0.492307692307692,1.09541968003506,0.700814787418334,0.281815456007034,0.986354096024617,0.917754281075537,"4313/7042/3717/5595/208/7040/1277/5602/595/84812/2152/7043/1958/5335/4772/1019/5330/51196/7424/1278/1281/5293/7423/3265/3725/5600/5333/6300/1287/5336/177/7124",32
"hsa04518",NA,NA,"hsa04518","Integrin signaling","42/1755","87/3905",0.482758620689655,1.07417231555163,0.632059169959995,0.299664232480582,0.999998317710245,0.93044956253115,"3683/2324/1298/3682/22798/1299/55612/208/7040/3386/1311/1277/7448/595/1297/3910/7060/894/5228/63923/5880/81/3695/3687/1291/1292/56034/7424/1278/158326/3611/7148/7059/5881/5293/3913/7423/7058/1287/5649/5154/131873",42
"hsa04932","Human Diseases","Endocrine and metabolic disease","hsa04932","Non-alcoholic fatty liver disease","35/1755","72/3905",0.486111111111111,1.08163184552073,0.631583373452019,0.303432764092761,0.999998317710245,0.93044956253115,"4710/4713/208/7040/5602/4717/4728/374291/53632/9167/4702/7186/4705/84701/1327/4695/1329/4726/1339/1346/27089/4723/4696/5293/4296/126328/1649/1351/3725/29796/5600/56901/6300/4722/7124",35
"hsa05216","Human Diseases","Cancer: specific types","hsa05216","Thyroid cancer","13/1755","25/3905",0.52,1.15703703703704,0.71159103653724,0.303712863272253,0.999998317710245,0.93044956253115,"6932/5595/595/1647/5605/10912/51176/6258/83439/5979/3265/4914/6257",13
"hsa05208","Human Diseases","Cancer: overview","hsa05208","Chemical carcinogenesis - reactive oxygen species","52/1755","109/3905",0.477064220183486,1.06150186884132,0.588318756802796,0.311061789356839,0.999998317710245,0.93044956253115,"572/292/1535/4710/119391/7419/4258/513/4713/4792/5595/208/25865/10105/5602/4717/4728/374291/9167/4702/2053/5605/4705/84701/1327/4695/2949/517/1329/6647/4259/10861/4726/1339/653361/1346/27089/4723/10476/2941/4696/5293/3265/126328/1351/3725/29796/5600/56901/6300/2946/4722",52
"hsa04961","Organismal Systems","Excretory system","hsa04961","Endocrine and other factor-regulated calcium reabsorption","11/1755","21/3905",0.523809523809524,1.16551349884683,0.6870331475944,0.318636715729266,0.999998317710245,0.93044956253115,"493/2778/2099/23439/1759/6543/482/480/486/5330/26052",11
"hsa00982","Metabolism","Xenobiotics biodegradation and metabolism","hsa00982","Drug metabolism - cytochrome P450","10/1755","19/3905",0.526315789473684,1.17109011845854,0.675343251244477,0.326735439225557,0.999998317710245,0.93044956253115,"2326/119391/2329/4258/1565/2949/4259/27306/2941/2946",10
"hsa05150","Human Diseases","Infectious disease: bacterial","hsa05150","Staphylococcus aureus infection","18/1755","36/3905",0.5,1.11253561253561,0.612796250919688,0.326984391903015,0.999998317710245,0.93044956253115,"3683/2213/6404/5648/2215/124905743/6403/3119/3123/3117/3127/3111/3108/3122/3115/3113/3112/3109",18
"hsa00030","Metabolism","Carbohydrate metabolism","hsa00030","Pentose phosphate pathway","9/1755","17/3905",0.529411764705882,1.17797888386124,0.664360871923049,0.335342718368512,0.999998317710245,0.93044956253115,"5214/2821/25796/9104/5211/414328/226/22934/64080",9
"hsa01232","Metabolism","Global and overview maps","hsa01232","Nucleotide metabolism","23/1755","47/3905",0.48936170212766,1.08886464205613,0.55369556914516,0.340996032463998,0.999998317710245,0.93044956253115,"1890/954/4832/4833/1716/84618/30833/1854/1635/4907/953/7371/2987/26289/5169/158067/7084/956/1841/7378/5167/54963/56953",23
"hsa04146","Cellular Processes","Transport and catabolism","hsa04146","Peroxisome","23/1755","47/3905",0.48936170212766,1.08886464205613,0.55369556914516,0.340996032463998,0.999998317710245,0.93044956253115,"4843/30/10005/92960/5264/5193/4598/5191/4358/3155/5826/2053/9409/5190/25824/283927/6647/5195/10901/5192/8309/10455/26063",23
"hsa01210","Metabolism","Global and overview maps","hsa01210","2-Oxocarboxylic acid metabolism","8/1755","15/3905",0.533333333333333,1.18670465337132,0.654485766489164,0.344544203011167,0.999998317710245,0.93044956253115,"3421/50/3420/587/2806/162417/55753/95",8
"hsa04742","Organismal Systems","Sensory system","hsa04742","Taste transduction","8/1755","15/3905",0.533333333333333,1.18670465337132,0.654485766489164,0.344544203011167,0.999998317710245,0.93044956253115,"954/2784/5136/5330/2555/2911/5137/6335",8
"hsa00350","Metabolism","Amino acid metabolism","hsa00350","Tyrosine metabolism","7/1755","13/3905",0.538461538461538,1.19811527503835,0.646364442173685,0.354453676566233,0.999998317710245,0.93044956253115,"1312/2954/259307/3081/2806/8639/4282",7
"hsa00515","Metabolism","Glycan biosynthesis and metabolism","hsa00515","Mannose type O-glycan biosynthesis","7/1755","13/3905",0.538461538461538,1.19811527503835,0.646364442173685,0.354453676566233,0.999998317710245,0.93044956253115,"27087/135152/8704/6487/10585/146664/2526",7
"hsa03040","Genetic Information Processing","Transcription","hsa03040","Spliceosome","39/1755","82/3905",0.475609756097561,1.05826558265583,0.481716038169156,0.354789369398596,0.999998317710245,0.93044956253115,"11338/27238/56949/6626/10450/10523/2521/6634/24148/6625/8175/55702/26121/8896/25766/55110/9129/25949/51690/25804/79228/6636/144983/10262/151903/199746/6100/7536/5093/27258/9092/343069/22827/10189/101954278/3304/3303/3305/57461",39
"hsa04310","Environmental Information Processing","Signal transduction","hsa04310","Wnt signaling pathway","44/1755","93/3905",0.473118279569892,1.05272186992617,0.464868446087143,0.358628704744029,0.999998317710245,0.93044956253115,"1856/440193/816/815/6932/7481/25776/6907/8312/6422/6424/84445/5602/595/10297/894/5880/4772/5176/5330/51176/7090/7483/6423/85409/84870/83439/8324/8321/57805/1487/4041/2487/64321/10023/4920/5881/7480/8607/3725/2535/23401/164284/1454",44
"hsa00280","Metabolism","Amino acid metabolism","hsa00280","Valine, leucine and isoleucine degradation","14/1755","28/3905",0.5,1.11253561253561,0.539877625715571,0.361665182102017,0.999998317710245,0.93044956253115,"30/224/38/259307/587/5096/3155/35/1892/3712/219/223/501/197322",14
"hsa00430","Metabolism","Metabolism of other amino acids","hsa00430","Taurine and hypotaurine metabolism","6/1755","11/3905",0.545454545454545,1.21367521367521,0.641101437763311,0.365228117557133,0.999998317710245,0.93044956253115,"2326/2329/2678/2571/51380/339896",6
"hsa04613","Organismal Systems","Immune system","hsa04613","Neutrophil extracellular trap formation","37/1755","78/3905",0.474358974358974,1.05548250420045,0.447144980509105,0.368715641460434,0.999998317710245,0.93044956253115,"292/4353/3683/1535/51564/7419/55506/83933/1511/5595/79792/208/10105/6404/5335/5605/5880/834/5330/653361/23569/2215/124905743/79885/5293/8841/6403/8334/2811/5600/6300/440093/3014/51284/5336/177/8341",37
"hsa04081","Environmental Information Processing","Signaling molecules and interaction","hsa04081","Hormone signaling","41/1755","87/3905",0.471264367816092,1.04859678422897,0.414117354622795,0.378992715175768,0.999998317710245,0.93044956253115,"2778/9843/2099/3717/2784/4883/2771/5443/6794/4879/4987/554/2791/2847/10266/269/5330/3973/30061/6567/2796/150/9630/51738/2785/7349/3481/94235/2786/4881/5293/146/2783/2787/4878/2788/186/5021/5179/54331/1734",41
"hsa05120","Human Diseases","Infectious disease: bacterial","hsa05120","Epithelial cell signaling in Helicobacter pylori infection","18/1755","37/3905",0.486486486486487,1.08246708246708,0.455315562497454,0.384446881257983,0.999998317710245,0.93044956253115,"4792/1445/5602/10312/1839/525/5335/5058/58494/3577/83700/155066/3725/3579/5600/6300/5336/534",18
"hsa04623","Organismal Systems","Immune system","hsa04623","Cytosolic DNA-sensing pathway","17/1755","35/3905",0.485714285714286,1.08074888074888,0.433500183795173,0.394496939131199,0.999998317710245,0.93044956253115,"5434/5435/4792/79792/23586/81030/3661/834/29800/114548/3627/5093/5441/51428/340061/3665/11277",17
"hsa04145","Cellular Processes","Transport and catabolism","hsa04145","Phagosome","43/1755","92/3905",0.467391304347826,1.03997894215286,0.350562973889543,0.402232480827589,0.999998317710245,0.93044956253115,"4353/9902/1535/2213/949/11151/1311/10312/7060/525/78989/6441/22925/653361/2215/124905743/7846/6890/53407/7059/155066/4973/3119/51807/9146/7058/3123/3117/3127/3111/3108/3122/3107/3133/3135/3134/3105/534/3115/3113/3106/3112/3109",43
"hsa04725","Organismal Systems","Nervous system","hsa04725","Cholinergic synapse","27/1755","57/3905",0.473684210526316,1.05398110661269,0.370882135098773,0.404909042707326,0.999998317710245,0.93044956253115,"2534/816/815/1136/43/3717/5595/208/2784/2771/60482/9132/2791/5330/148327/9586/814/2785/94235/3761/2786/5293/2783/2787/3265/2788/54331",27
"hsa05031","Human Diseases","Substance dependence","hsa05031","Amphetamine addiction","16/1755","33/3905",0.484848484848485,1.07882241215575,0.410783746724166,0.405119896027399,0.999998317710245,0.93044956253115,"816/815/2778/2906/6804/148327/9586/814/2890/808/2905/6571/163688/3725/116443/1388",16
"hsa04919","Organismal Systems","Endocrine system","hsa04919","Thyroid hormone signaling pathway","39/1755","84/3905",0.464285714285714,1.03306878306878,0.27678565127613,0.432783814309587,0.999998317710245,0.93044956253115,"572/5214/4854/489/6548/2099/4625/23439/5595/7249/208/2648/595/84812/5335/652/5605/482/480/842/486/5330/51196/89869/5211/6258/116931/6567/4851/9442/90390/5293/8841/3265/10025/5333/5336/6257/1734",39
"hsa05162","Human Diseases","Infectious disease: viral","hsa05162","Measles","34/1755","73/3905",0.465753424657534,1.03633454318386,0.28310179251321,0.433303000091403,0.999998317710245,0.93044956253115,"572/2213/4938/3560/4792/208/27113/3718/23586/5602/595/4940/4939/64135/894/3661/7187/842/1019/3561/4599/917/915/3592/5293/3725/940/4600/3665/51284/916/3304/3303/3305",34
"hsa05224","Human Diseases","Cancer: specific types","hsa05224","Breast cancer","41/1755","89/3905",0.460674157303371,1.02503281154967,0.215811550624953,0.455647575218342,0.999998317710245,0.93044956253115,"1856/2324/4854/4791/2260/6932/7481/2099/1869/5595/8312/208/595/2246/10297/1647/5605/54567/25759/10912/1019/51176/7483/4851/83439/8324/8817/8321/3815/8822/4041/23462/10023/7480/5293/3265/3725/2535/23401/388585/28514",41
"hsa00071","Metabolism","Lipid metabolism","hsa00071","Fatty acid degradation","11/1755","23/3905",0.478260869565217,1.06416449894711,0.278807976642314,0.469917497145505,0.999998317710245,0.93044956253115,"30/224/38/35/1892/219/223/501/1632/126129/10455",11
"hsa00630","Metabolism","Carbohydrate metabolism","hsa00630","Glyoxylate and dicarboxylate metabolism","6/1755","12/3905",0.5,1.11253561253561,0.352705827507698,0.471417734715545,0.999998317710245,0.93044956253115,"38/50/5096/9380/275/81888",6
"hsa04024","Environmental Information Processing","Signal transduction","hsa04024","cAMP signaling pathway","57/1755","125/3905",0.456,1.01463247863248,0.150210828018974,0.475401396659186,0.999998317710245,0.93044956253115,"572/816/493/815/489/2778/6548/610/4792/10398/23439/5595/208/2906/5143/2737/5602/2735/2771/5443/64411/2867/6237/5605/5880/482/7137/4772/480/486/3973/51196/55811/148327/9586/5058/1909/814/2890/7074/51738/808/2905/64399/4881/5881/163688/5293/4878/627/3725/5021/2149/338442/116443/8843/5348",57
"hsa00480","Metabolism","Metabolism of other amino acids","hsa00480","Glutathione metabolism","15/1755","32/3905",0.46875,1.04300213675214,0.220655883369046,0.480802916513697,0.999998317710245,0.93044956253115,"119391/4258/2678/2937/6611/4953/2882/79094/2949/4259/27306/493869/2879/2941/2946",15
"hsa04380","Organismal Systems","Development and regeneration","hsa04380","Osteoclast differentiation","37/1755","81/3905",0.45679012345679,1.01639055960044,0.134664022793082,0.489842102589426,0.999998317710245,0.93044956253115,"2534/7305/1535/2213/489/4791/7042/29760/10454/4792/54/5595/5971/11024/208/7040/5602/7186/3727/4772/1513/814/653361/3460/8878/2215/124905743/126014/5293/3725/1436/3932/8651/5600/6300/5336/7124",37
"hsa05203","Human Diseases","Cancer: overview","hsa05203","Viral carcinogenesis","46/1755","101/3905",0.455445544554455,1.01339877577501,0.12324797348229,0.48996225763989,0.999998317710245,0.93044956253115,"572/8379/85477/7185/51564/4791/7419/7188/5902/83933/4792/5595/55697/3718/3249/2648/595/894/1959/3661/7186/81/7187/8900/1019/148327/9586/1029/2934/1234/79885/5293/8841/3265/3725/23513/1233/3665/3107/3133/3135/3134/3105/1388/8341/3106",46
"hsa05219","Human Diseases","Cancer: specific types","hsa05219","Bladder cancer","14/1755","30/3905",0.466666666666667,1.03836657169991,0.190568889317056,0.494990491708598,0.999998317710245,0.93044956253115,"1890/11186/2261/4313/4318/1869/5595/595/1839/5605/1019/1029/1613/3265",14
"hsa05202","Human Diseases","Cancer: overview","hsa05202","Transcriptional misregulation in cancer","40/1755","88/3905",0.454545454545455,1.01139601139601,0.0976803857249981,0.502859541981125,0.999998317710245,0.93044956253115,"4353/8842/8938/51513/7185/6929/2521/3560/3002/4318/5327/4066/1647/7709/894/5328/860/64919/10912/5914/8864/8900/4613/4005/1848/3695/597/5371/6258/4300/9915/1649/2118/1436/7490/440093/8464/5154/4914/6257",40
"hsa04975","Organismal Systems","Digestive system","hsa04975","Fat digestion and absorption","9/1755","19/3905",0.473684210526316,1.05398110661269,0.213079378131474,0.5040192408743,0.999998317710245,0.93044956253115,"29881/949/38/335/2806/376497/8612/10555/10554",9
"hsa04925","Organismal Systems","Endocrine system","hsa04925","Aldosterone synthesis and secretion","21/1755","46/3905",0.456521739130435,1.0157933853586,0.097339921973422,0.518620417475791,0.999998317710245,0.93044956253115,"8913/816/493/815/949/2778/23439/25865/5443/482/480/5330/1583/148327/9586/814/808/4881/163688/4878/1388",21
"hsa05152","Human Diseases","Infectious disease: bacterial","hsa05152","Tuberculosis","46/1755","102/3905",0.450980392156863,1.00346349365957,0.0320203116874665,0.52613190994314,0.999998317710245,0.93044956253115,"572/4843/9902/972/816/8625/4802/815/2213/7042/3717/11151/5595/208/7040/5602/10312/51561/1509/7043/4046/842/3687/8844/22925/3460/808/2215/124905743/3592/163688/3119/4261/5600/6300/3123/3117/3127/3111/3108/3122/3115/3113/7124/3112/3109",46
"hsa00520","Metabolism","Glycan biosynthesis and metabolism","hsa00520","Amino sugar and nucleotide sugar metabolism","12/1755","26/3905",0.461538461538462,1.02695595003287,0.124582104179891,0.526424266001948,0.999998317710245,0.93044956253115,"3074/5372/5973/2821/10007/80146/55577/1118/51005/4351/3073/2592",12
"hsa00590","Metabolism","Lipid metabolism","hsa00590","Arachidonic acid metabolism","12/1755","26/3905",0.461538461538462,1.02695595003287,0.124582104179891,0.526424266001948,0.999998317710245,0.93044956253115,"2678/8605/5730/2053/1573/80142/874/246/27306/2879/8398/4051",12
"hsa04670","Organismal Systems","Immune system","hsa04670","Leukocyte transendothelial migration","28/1755","62/3905",0.451612903225806,1.00487087583862,0.0349254448717543,0.535629854426741,0.999998317710245,0.93044956253115,"3683/9564/1535/1496/4313/4318/10398/10627/6387/4633/3702/2771/7852/5335/5880/81/7070/58494/653361/83700/399/5293/7122/5600/6300/5336/6494/4636",28
"hsa04918","Organismal Systems","Endocrine system","hsa04918","Thyroid hormone synthesis","15/1755","33/3905",0.454545454545455,1.01139601139601,0.0593904212131324,0.543872100252278,0.999998317710245,0.93044956253115,"2778/5172/23439/2882/482/480/486/5330/53905/50506/432/148327/9586/493869/1388",15
"hsa00532","Metabolism","Glycan biosynthesis and metabolism","hsa00532","Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate","7/1755","15/3905",0.466666666666667,1.03836657169991,0.13449249728465,0.546151815307117,0.999998317710245,0.93044956253115,"64132/11285/79586/55501/26229/113189/337876",7
"hsa00534","Metabolism","Glycan biosynthesis and metabolism","hsa00534","Glycosaminoglycan biosynthesis - heparan sulfate / heparin","7/1755","15/3905",0.466666666666667,1.03836657169991,0.13449249728465,0.546151815307117,0.999998317710245,0.93044956253115,"64132/11285/26229/2132/9955/2134/2131",7
"hsa04660","Organismal Systems","Immune system","hsa04660","T cell receptor signaling pathway","38/1755","85/3905",0.447058823529412,0.994737724149489,-0.0443124361316596,0.559977941769176,0.999998317710245,0.93044956253115,"920/2534/5588/5063/4792/959/5595/208/5518/5602/3702/7535/5335/5605/10298/4772/1019/4794/5058/925/5521/917/1493/29851/915/5293/926/10125/3265/3725/940/3932/5600/6300/84433/919/916/7124",38
"hsa00620","Metabolism","Carbohydrate metabolism","hsa00620","Pyruvate metabolism","9/1755","20/3905",0.45,1.00128205128205,0.00519277037564392,0.583897732891209,0.999998317710245,0.93044956253115,"224/38/2271/9380/219/223/10873/501/197257",9
"hsa04390","Environmental Information Processing","Signal transduction","hsa04390","Hippo signaling pathway","39/1755","88/3905",0.443181818181818,0.986111111111111,-0.119047970102342,0.588587184402296,0.999998317710245,0.93044956253115,"1856/1496/11186/2736/6932/7481/7042/8312/27113/7040/5518/595/2246/10297/656/894/7043/652/8200/154796/3996/1742/10207/23418/51176/126374/7483/85409/83439/654/8324/392255/5521/8321/7480/84552/2535/23513/1454",39
