"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0035249","GO:0035249","synaptic transmission, glutamatergic","37/4500","110/18860",0.336363636363636,1.40973737373737,2.4126240525289,0.0127906689464614,0.164510880270748,0.146378451421956,"23542/9454/4208/3356/8775/5023/2908/9890/57616/63908/23025/5270/6812/440279/9746/59283/149111/2900/1006/2911/2890/127262/2905/7349/2912/1020/254263/2918/2131/785/2894/5649/54413/4763/4914/116443/7124",37
"GO:0008306","GO:0008306","associative learning","33/4500","96/18860",0.34375,1.44069444444444,2.4232534919845,0.0128357345115558,0.16475563486638,0.146596229107104,"1312/5641/10857/6532/90410/27087/41/6869/8704/4297/92521/196500/7162/4900/2890/6529/3815/84446/50944/22941/7349/1020/7248/7846/10636/10522/60626/9241/5649/3269/4763/8831/338811",33
"GO:0046598","GO:0046598","positive regulation of viral entry into host cell","8/4500","15/18860",0.533333333333333,2.23525925925926,2.67913158110122,0.0129716129087785,0.164828045154117,0.146660658315485,"920/972/3956/6737/81559/3965/682/3123",8
"GO:0055057","GO:0055057","neuroblast division","8/4500","15/18860",0.533333333333333,2.23525925925926,2.67913158110122,0.0129716129087785,0.164828045154117,0.146660658315485,"7005/2263/2260/80709/9181/85440/2258/51176",8
"GO:0070493","GO:0070493","thrombin-activated receptor signaling pathway","8/4500","15/18860",0.533333333333333,2.23525925925926,2.67913158110122,0.0129716129087785,0.164828045154117,0.146660658315485,"3925/1609/6622/10788/2151/2147/2149/2811",8
"GO:0075294","GO:0075294","positive regulation by symbiont of entry into host","8/4500","15/18860",0.533333333333333,2.23525925925926,2.67913158110122,0.0129716129087785,0.164828045154117,0.146660658315485,"920/972/3956/6737/81559/3965/682/3123",8
"GO:2001028","GO:2001028","positive regulation of endothelial cell chemotaxis","8/4500","15/18860",0.533333333333333,2.23525925925926,2.67913158110122,0.0129716129087785,0.164828045154117,0.146660658315485,"2260/5641/25865/3315/64094/9037/5025/8817",8
"GO:0003180","GO:0003180","aortic valve morphogenesis","16/4500","39/18860",0.41025641025641,1.7194301994302,2.51760729052528,0.0130450679901518,0.165098380483362,0.146901197219626,"7040/2625/7291/6615/652/4772/2626/1009/9353/171019/4851/23462/6091/4878/6586/6092",16
"GO:0045589","GO:0045589","regulation of regulatory T cell differentiation","16/4500","39/18860",0.41025641025641,1.7194301994302,2.51760729052528,0.0130450679901518,0.165098380483362,0.146901197219626,"3902/259307/7040/2648/4192/55626/10385/11221/3561/1493/3965/10524/940/3932/3123/3122",16
"GO:0003208","GO:0003208","cardiac ventricle morphogenesis","26/4500","72/18860",0.361111111111111,1.51345679012346,2.44353318325629,0.0130761881074824,0.165161912862572,0.146957727044697,"79810/2263/4208/6604/4625/7042/10848/7040/2625/1363/4633/7134/84141/6659/7137/4607/2626/4851/1909/3084/7135/9464/4889/23462/2303/9241",26
"GO:0045471","GO:0045471","response to ethanol","42/4500","128/18860",0.328125,1.37520833333333,2.38437057086461,0.0132814080519631,0.167419821021559,0.148966768022542,"6915/920/2534/211/2263/2235/51150/5019/2950/9962/7040/2625/595/6869/5997/5999/1788/113/2806/1036/5914/8431/6194/2660/939/1393/2796/5578/2890/70/7412/9076/761/1938/55929/5179/7122/4736/116443/2550/7124/632",42
"GO:0045911","GO:0045911","positive regulation of DNA recombination","28/4500","79/18860",0.354430379746835,1.48545710267229,2.4204349542125,0.0135059932373007,0.169575248423887,0.150884623697413,"30009/5788/2521/4436/55257/2068/7040/7468/10902/57599/80314/3276/84787/6502/51149/6944/64769/84717/10524/8607/55929/940/10856/57634/56941/8295/118460/2074",28
"GO:1903533","GO:1903533","regulation of protein targeting","28/4500","79/18860",0.354430379746835,1.48545710267229,2.4204349542125,0.0135059932373007,0.169575248423887,0.150884623697413,"2534/57602/89781/57214/208/27429/5880/93974/10055/55811/1029/5058/55823/1020/160140/23255/3265/55486/8851/125170/10425/3753/10519/54543/59286/6721/2664/3305",28
"GO:0042552","GO:0042552","myelination","50/4500","157/18860",0.318471337579618,1.33474876150035,2.35777053133509,0.0136384675611364,0.170370944948972,0.151592618359846,"26022/3479/1890/4653/3074/2817/8530/5595/10397/2068/208/7040/5764/5803/20/1191/7852/1959/745/55695/5914/3691/4664/3687/1291/207/4915/26011/81615/163175/58494/83742/4359/23114/7248/83700/3611/4665/4118/94103/3400/5916/3265/5339/7122/4763/4155/3792/3073/7124",50
"GO:0031342","GO:0031342","negative regulation of cell killing","15/4500","36/18860",0.416666666666667,1.7462962962963,2.508966986451,0.0136501373402542,0.170370944948972,0.151592618359846,"2213/5788/7040/1191/3824/3821/1524/3575/3635/3965/201633/3133/3134/3105/3106",15
"GO:0033687","GO:0033687","osteoblast proliferation","15/4500","36/18860",0.416666666666667,1.7462962962963,2.508966986451,0.0136501373402542,0.170370944948972,0.151592618359846,"30812/2263/57560/6422/4883/650/63979/51374/10516/3491/4041/115908/26585/4330/338773",15
"GO:1902115","GO:1902115","regulation of organelle assembly","72/4500","238/18860",0.302521008403361,1.26789915966387,2.32827907964375,0.0137052966206341,0.170722671290103,0.151905577338938,"51364/57787/80199/672/8100/4134/51474/10806/9696/7251/6624/2260/51510/64147/9727/8897/79734/2648/90410/9750/7840/49856/57622/27243/23229/5119/94030/2048/22873/4957/4926/51626/55329/144165/207/51057/10769/51256/107080638/2934/80071/9638/5789/126731/55823/221908/5563/27152/64112/53407/116840/2596/78999/6712/81876/79643/8408/79874/225689/3297/8558/9742/29978/1778/115948/550643/10919/3303/23636/255758/7124/10432",72
"GO:0006289","GO:0006289","nucleotide-excision repair","30/4500","86/18860",0.348837209302326,1.46201550387597,2.40389633586351,0.013772990343587,0.171228846550527,0.152355961840237,"5893/11284/6605/56949/6595/6604/9274/2068/5438/605/4968/6118/84337/6117/1643/2073/7507/7157/1069/7508/29117/27343/10524/150684/6599/5886/3150/8110/2074/404672",30
"GO:0001666","GO:0001666","response to hypoxia","93/4500","317/18860",0.293375394321767,1.22956887486856,2.30749625508988,0.0138644105066515,0.17162075663348,0.152704675499449,"4843/211/2263/5165/139341/4313/6548/7042/1312/1869/64428/10273/6422/5327/10397/2068/27113/7040/29997/51142/26608/9124/6387/6532/6649/26355/4602/7043/1788/1958/317/7852/3624/7291/5328/5740/4693/650/5300/84962/112399/3741/3727/842/10631/4017/84709/7225/2660/5371/8996/93649/2627/7157/57521/126374/3339/4851/27063/5058/7424/3708/1909/101/5163/79723/23576/3778/114757/7412/761/64223/10869/9915/150684/7423/4878/7351/3291/57085/5179/3751/3297/6261/9361/4763/4151/4194/177/51024/64506/4049/7124",93
"GO:0030509","GO:0030509","BMP signaling pathway","56/4500","179/18860",0.312849162011173,1.31118559900683,2.34171648381095,0.0138646687800402,0.17162075663348,0.152704675499449,"4756/10272/8646/25805/91851/5595/23090/55512/6422/1954/1311/23770/6424/93/4488/4093/1958/860/652/650/8200/3276/57045/4853/10468/269/2626/4926/23213/6653/51176/5046/494470/3491/7044/151449/2719/4851/654/392255/8321/4681/100532736/9597/222223/5654/2200/3611/26585/148738/94031/25928/199699/2131/338773/9241",56
"GO:0035023","GO:0035023","regulation of Rho protein signal transduction","32/4500","93/18860",0.344086021505376,1.4421027479092,2.39252028569621,0.0139057073539397,0.17162075663348,0.152704675499449,"4653/65078/9170/8829/23370/54922/397/9750/9181/85440/3925/335/1236/57572/9290/55619/408/8502/117289/79933/1281/6091/11214/286205/10276/253980/64787/2149/202243/257106/30851/64283",32
"GO:1903706","GO:1903706","regulation of hemopoiesis","126/4500","443/18860",0.284424379232506,1.19205417607223,2.28983685597486,0.0139144749970725,0.17162075663348,0.152704675499449,"56603/54623/85477/920/7305/972/864/639/10272/2213/6605/30009/2736/6595/6932/4208/5788/6604/3902/7066/3594/3956/129138/4792/6422/3574/259307/7040/5764/28959/2737/6461/2625/2648/56253/4192/55626/969/51561/9308/27086/7535/84695/914/4602/8111/23240/3624/3623/10385/6659/652/3276/10234/5914/4853/9840/9290/3142/3662/51176/939/8477/57521/11221/6988/3561/1029/6935/101/130733/814/5578/146433/861/115352/114548/1493/64769/3148/7098/2200/29117/219539/399665/84807/7001/84289/399/3575/3635/3965/7480/10826/7564/53342/10125/5916/10524/6599/9092/54681/940/1960/161882/222166/3932/2621/10519/3297/3665/26013/9636/3123/4763/84433/28514/8861/3111/3122/177/3303/7124/3106/150372/632",126
"GO:0071675","GO:0071675","regulation of mononuclear cell migration","48/4500","150/18860",0.32,1.34115555555556,2.34827822446955,0.0140653049778418,0.17162075663348,0.152704675499449,"6376/26228/4345/5641/5595/7040/5919/6387/4192/975/969/9750/3676/11240/1236/3958/5025/6366/2660/207/1893/9353/7941/101/58494/146433/8764/4681/100532736/131450/83700/26585/1524/3592/3965/148823/80310/257144/1240/245937/1436/2621/57402/961/6693/177/7124/4282",48
"GO:0090090","GO:0090090","negative regulation of canonical Wnt signaling pathway","48/4500","150/18860",0.32,1.34115555555556,2.34827822446955,0.0140653049778418,0.17162075663348,0.152704675499449,"80199/440193/55593/7481/25776/55612/2010/6422/166/6424/2737/84445/4192/2735/27031/10297/3485/6794/1958/23240/80114/5204/650/337867/144165/7090/85407/7162/2719/4851/6934/1601/27123/8321/374946/2487/115908/51339/26585/3489/1000/25928/4300/1649/4878/10856/9241/147906",48
"GO:0002824","GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","43/4500","132/18860",0.325757575757576,1.3652861952862,2.3575607489565,0.014079814484767,0.17162075663348,0.152704675499449,"920/5588/30009/5788/5027/4436/3717/3594/84861/10673/2208/7040/7297/2625/7468/3263/975/51561/3553/7186/84787/91543/10666/3140/911/913/114548/84807/3592/924/940/56941/3123/10865/353091/3122/3133/3134/3105/118460/4049/7124/3106",43
"GO:0043525","GO:0043525","positive regulation of neuron apoptotic process","25/4500","69/18860",0.36231884057971,1.51851851851852,2.41547328070066,0.0141152430402104,0.17162075663348,0.152704675499449,"2896/4313/7042/3356/27113/2908/4602/842/8739/2045/7020/8128/7157/55811/10018/1020/5913/8841/4296/1649/8851/4763/100506742/51024/7124",25
"GO:0048645","GO:0048645","animal organ formation","25/4500","69/18860",0.36231884057971,1.51851851851852,2.41547328070066,0.0141152430402104,0.17162075663348,0.152704675499449,"54903/2263/8626/2260/4208/6604/7481/5595/2737/2246/652/650/23213/2627/4851/221496/9464/2668/367/6091/2131/9241/7490/6092/282996",25
"GO:0071300","GO:0071300","cellular response to retinoic acid","25/4500","69/18860",0.36231884057971,1.51851851851852,2.41547328070066,0.0141152430402104,0.17162075663348,0.152704675499449,"56603/2042/2263/1620/7481/6625/6532/1277/11211/1911/5754/27429/4602/8854/5914/5176/7483/8324/9464/5979/7480/5916/6257/7124/11344",25
"GO:0060443","GO:0060443","mammary gland morphogenesis","19/4500","49/18860",0.387755102040816,1.62512471655329,2.45271527694486,0.0141632320467819,0.17162075663348,0.152704675499449,"2263/2099/7040/2737/2908/3488/4488/652/5371/1029/4041/367/25928/23513/1436/10718/780/11331/2119",19
"GO:1905314","GO:1905314","semi-lunar valve development","19/4500","49/18860",0.387755102040816,1.62512471655329,2.45271527694486,0.0141632320467819,0.17162075663348,0.152704675499449,"7042/7040/2625/7291/6615/652/650/4772/4853/2626/1009/9353/171019/4851/23462/6091/4878/6586/6092",19
"GO:0035767","GO:0035767","endothelial cell chemotaxis","14/4500","33/18860",0.424242424242424,1.77804713804714,2.50415199259929,0.0141966915719528,0.17162075663348,0.152704675499449,"2260/8829/5641/25865/3315/64094/9037/2246/5025/4851/8817/57449/57175/1960",14
"GO:0009223","GO:0009223","pyrimidine deoxyribonucleotide catabolic process","9/4500","18/18860",0.5,2.09555555555556,2.60312801151361,0.0142113268767294,0.17162075663348,0.152704675499449,"1890/7374/51733/4968/30833/1854/252969/79077/7378",9
"GO:0090190","GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis","9/4500","18/18860",0.5,2.09555555555556,2.60312801151361,0.0142113268767294,0.17162075663348,0.152704675499449,"30812/7040/6608/183/26585/2668/9500/186/9241",9
"GO:0008037","GO:0008037","cell recognition","54/4500","172/18860",0.313953488372093,1.31581395348837,2.32917699666232,0.0143833366016534,0.173032815861362,0.153961097219114,"23129/923/1462/2042/949/2219/30835/55118/8829/1954/1949/56253/921/975/9037/3003/51294/54760/78989/63923/1236/5648/3958/2048/6366/84665/152330/84466/226/10666/64221/81035/10417/30815/127579/2350/8749/6091/2596/682/26047/8851/57453/5551/575/2131/2049/4692/50863/23705/4978/6092/3305/90342",54
"GO:0007519","GO:0007519","skeletal muscle tissue development","57/4500","183/18860",0.311475409836066,1.30542805100182,2.32417739822874,0.0144102866559636,0.173032815861362,0.153961097219114,"56603/30812/9172/9734/2817/4208/7093/10521/8736/2010/51231/7040/4223/9148/10105/607/6943/1958/7291/1959/56261/93986/6608/8048/3142/84300/2660/93649/1291/58/22989/84466/4851/27063/221496/93185/8320/1020/3481/1938/7480/245806/10869/9975/58529/5339/9242/79147/26576/246329/6261/140465/4666/4763/6840/3792/28514",57
"GO:0051250","GO:0051250","negative regulation of lymphocyte activation","57/4500","183/18860",0.311475409836066,1.30542805100182,2.32417739822874,0.0144102866559636,0.173032815861362,0.153961097219114,"8379/7305/972/864/10039/10077/2213/30009/3902/84861/3956/25807/1511/5595/6422/259307/7040/2737/5573/56253/4192/969/8078/9750/84695/7128/23240/54900/3624/3623/10385/652/57045/3620/3958/6441/10457/3142/387597/2796/1029/8764/861/4332/1493/7001/3635/3965/654346/374403/23513/201633/151888/3123/6693/7940/3133",57
"GO:0072078","GO:0072078","nephron tubule morphogenesis","27/4500","76/18860",0.355263157894737,1.48894736842105,2.39091004473256,0.014608096434972,0.175075822425195,0.155778923107387,"30812/5310/7481/7040/2737/2625/84445/2246/6943/5311/652/650/6608/183/2719/9653/9955/3611/8642/26585/2668/79191/9500/186/9241/4070/7490",27
"GO:0007413","GO:0007413","axonal fasciculation","10/4500","21/18860",0.476190476190476,1.9957671957672,2.5558002389992,0.0148490318643567,0.175580341973528,0.15622783438958,"2042/55118/8829/1954/9037/2048/152330/8851/2049/4692",10
"GO:0009163","GO:0009163","nucleoside biosynthetic process","10/4500","21/18860",0.476190476190476,1.9957671957672,2.5558002389992,0.0148490318643567,0.175580341973528,0.15622783438958,"51816/56952/51343/10591/1635/4907/7084/1841/200895/54963",10
"GO:0034404","GO:0034404","nucleobase-containing small molecule biosynthetic process","10/4500","21/18860",0.476190476190476,1.9957671957672,2.5558002389992,0.0148490318643567,0.175580341973528,0.15622783438958,"51816/56952/51343/10591/1635/4907/7084/1841/200895/54963",10
"GO:0070886","GO:0070886","positive regulation of calcineurin-NFAT signaling cascade","10/4500","21/18860",0.476190476190476,1.9957671957672,2.5558002389992,0.0148490318643567,0.175580341973528,0.15622783438958,"3479/10523/6548/9472/121665/23261/118461/9495/10519/7124",10
"GO:0106030","GO:0106030","neuron projection fasciculation","10/4500","21/18860",0.476190476190476,1.9957671957672,2.5558002389992,0.0148490318643567,0.175580341973528,0.15622783438958,"2042/55118/8829/1954/9037/2048/152330/8851/2049/4692",10
"GO:0106058","GO:0106058","positive regulation of calcineurin-mediated signaling","10/4500","21/18860",0.476190476190476,1.9957671957672,2.5558002389992,0.0148490318643567,0.175580341973528,0.15622783438958,"3479/10523/6548/9472/121665/23261/118461/9495/10519/7124",10
"GO:1904889","GO:1904889","regulation of excitatory synapse assembly","10/4500","21/18860",0.476190476190476,1.9957671957672,2.5558002389992,0.0148490318643567,0.175580341973528,0.15622783438958,"2260/57622/94030/144165/9746/5789/5783/78999/64218/387804",10
"GO:0030166","GO:0030166","proteoglycan biosynthetic process","29/4500","83/18860",0.349397590361446,1.4643641231593,2.37341109891226,0.0149144932865985,0.175580341973528,0.15622783438958,"64132/3479/11285/10402/27087/79586/64377/6487/23563/55501/6934/26229/2132/9653/9955/92370/2134/113189/54360/50515/92126/126792/2300/51363/2131/4166/79690/81031/337876",29
"GO:0000305","GO:0000305","response to oxygen radical","12/4500","27/18860",0.444444444444444,1.86271604938272,2.51118306273354,0.0149577505337233,0.175580341973528,0.15622783438958,"4353/6649/11315/54936/10516/114757/7001/9973/7351/10587/4151/2074",12
"GO:0061326","GO:0061326","renal tubule development","35/4500","104/18860",0.336538461538462,1.41047008547009,2.34972174827691,0.015025655159543,0.175580341973528,0.15622783438958,"30812/8842/5310/4208/7481/7040/2737/2625/84445/2246/79630/6943/5311/652/650/6608/4853/183/144165/2719/4851/9653/9955/123016/3611/8642/26585/2668/79191/9500/186/9241/4070/7490/28514",35
"GO:0048015","GO:0048015","phosphatidylinositol-mediated signaling","11/4500","24/18860",0.458333333333333,1.92092592592593,2.52711116538442,0.0150554403433379,0.175580341973528,0.15622783438958,"2260/5332/23007/5335/5287/5330/51196/9651/5293/5336/22876",11
"GO:0002701","GO:0002701","negative regulation of production of molecular mediator of immune response","18/4500","46/18860",0.391304347826087,1.64,2.43280156867832,0.0150941381216181,0.175580341973528,0.15622783438958,"933/10039/2213/30009/7042/54/7040/79004/335/7043/7291/684/90865/10225/79671/115352/3134/7124",18
"GO:0009262","GO:0009262","deoxyribonucleotide metabolic process","18/4500","46/18860",0.391304347826087,1.64,2.43280156867832,0.0150941381216181,0.175580341973528,0.15622783438958,"1890/7374/22978/51733/4832/10591/4968/1716/84618/30833/1854/1635/2987/26289/252969/1841/79077/7378",18
"GO:0060412","GO:0060412","ventricular septum morphogenesis","18/4500","46/18860",0.391304347826087,1.64,2.43280156867832,0.0150941381216181,0.175580341973528,0.15622783438958,"2263/7481/7042/7468/6659/652/187/9353/171019/4851/8321/23462/6091/161882/2535/9241/6586/6092",18
"GO:0140448","GO:0140448","signaling receptor ligand precursor processing","18/4500","46/18860",0.391304347826087,1.64,2.43280156867832,0.0150941381216181,0.175580341973528,0.15622783438958,"1215/5125/1511/1522/1363/590/54760/5126/5547/834/5046/7941/1636/1359/6447/283987/25825/4311",18
"GO:1905168","GO:1905168","positive regulation of double-strand break repair via homologous recombination","18/4500","46/18860",0.391304347826087,1.64,2.43280156867832,0.0150941381216181,0.175580341973528,0.15622783438958,"2521/55257/10902/57599/80314/3276/6502/51149/6944/64769/84717/10524/8607/55929/10856/57634/8295/2074",18
"GO:0035694","GO:0035694","mitochondrial protein catabolic process","6/4500","10/18860",0.6,2.51466666666667,2.68194432436187,0.015623408865928,0.179428187483834,0.159651569440919,"5566/27429/246269/132671/9361/23761",6
"GO:0038083","GO:0038083","peptidyl-tyrosine autophosphorylation","6/4500","10/18860",0.6,2.51466666666667,2.68194432436187,0.015623408865928,0.179428187483834,0.159651569440919,"5595/3480/3084/3932/4914/780",6
"GO:0051589","GO:0051589","negative regulation of neurotransmitter transport","6/4500","10/18860",0.6,2.51466666666667,2.68194432436187,0.015623408865928,0.179428187483834,0.159651569440919,"41/25953/23208/6622/7779/4763",6
"GO:0071225","GO:0071225","cellular response to muramyl dipeptide","6/4500","10/18860",0.6,2.51466666666667,2.68194432436187,0.015623408865928,0.179428187483834,0.159651569440919,"7431/51510/10392/9181/90933/23641",6
"GO:1903010","GO:1903010","regulation of bone development","6/4500","10/18860",0.6,2.51466666666667,2.68194432436187,0.015623408865928,0.179428187483834,0.159651569440919,"2737/2648/63923/51738/338773/632",6
"GO:1903596","GO:1903596","regulation of gap junction assembly","6/4500","10/18860",0.6,2.51466666666667,2.68194432436187,0.015623408865928,0.179428187483834,0.159651569440919,"3553/187/183/1636/26047/79191",6
"GO:2000563","GO:2000563","positive regulation of CD4-positive, alpha-beta T cell proliferation","6/4500","10/18860",0.6,2.51466666666667,2.68194432436187,0.015623408865928,0.179428187483834,0.159651569440919,"5588/975/3965/940/84433/916",6
"GO:1904888","GO:1904888","cranial skeletal system development","26/4500","73/18860",0.356164383561644,1.49272450532725,2.36115904541985,0.0158011678673232,0.181140924392067,0.161175528074584,"2263/8626/7289/7042/7040/1954/2737/51715/5396/4488/7291/860/652/79363/7020/1909/4325/158326/50515/2303/10265/84314/2131/9241/9968/9742",26
"GO:0051154","GO:0051154","negative regulation of striated muscle cell differentiation","17/4500","43/18860",0.395348837209302,1.65695090439276,2.41423931166203,0.0160517523818877,0.183680812066158,0.16343546871746,"10014/55553/27086/5997/5999/79365/650/6123/93649/4851/5058/8324/221476/8841/627/338773/28514",17
"GO:0010811","GO:0010811","positive regulation of cell-substrate adhesion","43/4500","133/18860",0.323308270676692,1.3550208855472,2.3000325668962,0.0161108843681378,0.183693110417254,0.163446411541335,"6376/4653/2192/1307/57091/151887/201294/3717/8829/9647/55612/6422/1842/9806/7448/4192/10675/335/1236/6237/6366/51176/8631/3491/1295/1793/56477/1601/7070/25890/246/2199/10085/133584/7248/3611/59339/30008/10519/2316/57799/916/402",43
"GO:0051209","GO:0051209","release of sequestered calcium ion into cytosol","43/4500","133/18860",0.323308270676692,1.3550208855472,2.3000325668962,0.0161108843681378,0.183693110417254,0.163446411541335,"6376/5566/5788/10523/5027/825/5332/3356/57214/7040/23007/5311/5335/1236/3270/187/3357/6366/5330/51196/4283/8996/6622/9446/9651/3708/9472/7070/808/1234/6373/1649/2147/2149/3932/6546/2811/6261/2316/5336/6263/54923/2946",43
"GO:0006626","GO:0006626","protein targeting to mitochondrion","28/4500","80/18860",0.35,1.46688888888889,2.34260521281331,0.0161533679614314,0.183846245431543,0.163582667977464,"10953/57602/89781/56993/54332/9049/27429/9927/10245/5300/5880/93974/84709/10055/55811/1029/196294/55823/23203/160140/55486/10425/83943/54543/59286/6721/3305/51024",28
"GO:0070482","GO:0070482","response to oxygen levels","103/4500","357/18860",0.288515406162465,1.20920012449424,2.23389800088538,0.0163291968740241,0.184427507269004,0.164099862995193,"8813/4843/211/2263/5165/139341/537/4313/6548/7042/1312/1869/64428/10273/6422/5327/10397/2068/27113/7040/29997/51142/26608/9124/6387/6532/1277/6649/26355/4602/7043/1788/1958/317/7852/3624/7291/5328/5740/4693/650/5300/84962/10038/112399/3741/3727/842/10631/4017/84317/84709/7225/2660/5371/8996/93649/2627/7157/57521/1291/207/126374/3339/4851/27063/5058/7424/3708/1909/101/5163/79723/23576/3778/9114/114757/7412/761/7248/64223/10869/9915/150684/7423/4878/7351/3291/57085/5179/3751/10587/3297/6261/9361/4763/4151/4194/177/51024/64506/4049/7124",103
"GO:0042310","GO:0042310","vasoconstriction","30/4500","87/18860",0.344827586206897,1.44521072796935,2.32995092726115,0.0163312341533668,0.184427507269004,0.164099862995193,"6915/4313/3356/10273/1311/59/5023/6532/3676/6869/583/554/3741/54795/8864/27345/183/3357/3363/120/150/1909/1636/79987/5021/2149/6546/3269/10242/3792",30
"GO:0002822","GO:0002822","regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","64/4500","210/18860",0.304761904761905,1.27729100529101,2.26200926140029,0.0163634701346412,0.184427507269004,0.164099862995193,"920/10039/5588/2213/30009/4208/5788/5027/4436/3717/3594/84861/3956/10673/5595/2208/259307/7040/7297/2625/7468/3263/975/969/51561/8078/84695/7128/3553/7186/54795/2048/84787/91543/3824/3821/3142/90865/10666/3140/911/913/114548/84807/3575/3592/3965/200558/924/940/56941/3123/10865/6693/353091/3122/177/3133/3134/3105/118460/4049/7124/3106",64
"GO:0048145","GO:0048145","regulation of fibroblast proliferation","32/4500","94/18860",0.340425531914894,1.42676122931442,2.32194215083316,0.016368074577586,0.184427507269004,0.164099862995193,"3479/972/11285/51548/2192/2950/2099/1869/2010/6422/7040/84445/4297/4602/1019/183/5371/7157/56034/26272/197358/84289/80310/3265/3725/84875/2621/4763/5154/6277/4049/4282",32
"GO:0010718","GO:0010718","positive regulation of epithelial to mesenchymal transition","23/4500","63/18860",0.365079365079365,1.53008818342152,2.35918769501294,0.0164403139433578,0.184427507269004,0.164099862995193,"7042/25805/7040/1277/4192/7043/7291/152007/6615/652/3553/650/4017/183/51176/7041/4851/6934/101/1601/7074/7148/23513",23
"GO:0014009","GO:0014009","glial cell proliferation","23/4500","63/18860",0.365079365079365,1.53008818342152,2.35918769501294,0.0164403139433578,0.184427507269004,0.164099862995193,"6376/1869/3953/4602/1191/4693/6659/3553/2670/90865/7157/4781/4851/7424/163175/146433/1938/5179/1436/4763/4049/7124/2119",23
"GO:0045453","GO:0045453","bone resorption","23/4500","63/18860",0.365079365079365,1.53008818342152,2.35918769501294,0.0164403139433578,0.184427507269004,0.164099862995193,"23154/50507/5027/54/3574/10312/7128/5880/9290/54849/1513/101/5578/79705/4054/3635/79095/2131/1436/338773/116985/4763/632",23
"GO:0048278","GO:0048278","vesicle docking","23/4500","63/18860",0.365079365079365,1.53008818342152,2.35918769501294,0.0164403139433578,0.184427507269004,0.164099862995193,"22999/9727/112755/6810/57617/55770/8675/23025/60412/6812/10244/54843/440279/23233/127262/55823/6811/4218/203062/51134/8541/415117/23265",23
"GO:0048813","GO:0048813","dendrite morphogenesis","46/4500","144/18860",0.319444444444444,1.33882716049383,2.28476381087219,0.0164667417204467,0.184427507269004,0.164099862995193,"23098/115703/51265/23542/2534/9820/80243/816/1496/25791/5063/1136/8829/158866/5764/6794/23363/547/54862/1742/2048/55619/7225/22891/10152/7162/10160/5789/23043/100528062/23181/50944/1020/6383/7779/26115/4135/85442/26259/29882/8851/2049/22906/5649/26037/1523",46
"GO:0001838","GO:0001838","embryonic epithelial tube formation","41/4500","126/18860",0.325396825396825,1.36377425044092,2.29345559719318,0.0165213562149768,0.184646371100671,0.164294603602617,"1856/30812/80199/54903/57545/5566/9620/7289/84678/7042/23384/51098/7249/23059/6422/7040/2625/2648/5754/317/7291/652/5914/144165/5567/151449/9653/115908/7248/5979/26585/10653/2668/54910/5916/10522/79191/23513/9241/9968/23654",41
"GO:0001539","GO:0001539","cilium or flagellum-dependent cell motility","68/4500","225/18860",0.302222222222222,1.26664691358025,2.25243096346341,0.0165738209205407,0.184646371100671,0.164294603602617,"10233/79645/84217/29105/6865/7419/51314/64147/26074/114327/25809/79846/9148/25981/6869/1768/57821/84071/80127/159686/1769/583/64518/164395/480/22873/57639/26206/64776/55329/85478/2622/90506/55036/22994/79932/79582/83853/84131/54970/79925/144406/158787/220004/200373/7802/150159/84688/11092/25911/117155/7846/285335/220136/339778/255061/375189/83983/100128569/126075/146754/642987/64800/144535/80217/115948/26140/441531",68
"GO:0060285","GO:0060285","cilium-dependent cell motility","68/4500","225/18860",0.302222222222222,1.26664691358025,2.25243096346341,0.0165738209205407,0.184646371100671,0.164294603602617,"10233/79645/84217/29105/6865/7419/51314/64147/26074/114327/25809/79846/9148/25981/6869/1768/57821/84071/80127/159686/1769/583/64518/164395/480/22873/57639/26206/64776/55329/85478/2622/90506/55036/22994/79932/79582/83853/84131/54970/79925/144406/158787/220004/200373/7802/150159/84688/11092/25911/117155/7846/285335/220136/339778/255061/375189/83983/100128569/126075/146754/642987/64800/144535/80217/115948/26140/441531",68
"GO:0050856","GO:0050856","regulation of T cell receptor signaling pathway","20/4500","53/18860",0.377358490566038,1.58155136268344,2.37331081021238,0.016631044671907,0.184839598100156,0.164466533075676,"29085/5788/84174/25865/975/2633/10385/1236/3958/9840/8525/6188/10666/7070/53347/50852/3932/4068/84433/150771",20
"GO:0016331","GO:0016331","morphogenesis of embryonic epithelium","49/4500","155/18860",0.316129032258064,1.32493189964158,2.27388087826843,0.0166833588093007,0.184839598100156,0.164466533075676,"1856/30812/80199/54903/57545/2263/5566/8626/9620/7289/84678/7042/23384/51098/7249/23059/6422/7040/2625/2648/5754/317/7291/652/8854/5914/7020/23213/144165/7041/5567/151449/7424/9653/115908/7248/5979/26585/10653/2668/54910/367/5916/10522/79191/23513/9241/9968/23654",49
