"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0005875","GO:0005875","microtubule associated complex","48/4750","157/19944",0.305732484076433,1.28369024472008,1.99530935918032,0.0311011112118017,0.193180885900947,0.161560757428871,"4134/54820/3835/3797/51314/64147/8655/10126/4281/10671/93233/7461/25981/10120/1768/23046/89891/1769/3834/24139/83658/3831/547/55201/11258/89953/63971/51626/85478/10300/3801/84630/6993/118491/7802/118426/374654/83473/11337/201625/146754/1778/23303/255758/55559/23354/2342/140735",48
"GO:0070603","GO:0070603","SWI/SNF superfamily-type complex","31/4750","95/19944",0.326315789473684,1.37011412742382,2.02178112538575,0.0317365513014651,0.195538106405801,0.163532144651862,"65980/29998/6605/6595/6604/9274/79913/29844/10467/605/10902/93973/83444/26038/64919/81611/125476/10428/29117/283899/1107/4798/10524/6599/8607/55929/10856/57634/8295/8110/2074",31
"GO:0019897","GO:0019897","extrinsic component of plasma membrane","34/4750","106/19944",0.320754716981132,1.34676464746773,2.00145022068999,0.0325319181405956,0.19883508367532,0.166289467884981,"23098/1496/54472/1015/2778/3717/7297/8029/64072/2784/1004/2771/10297/2791/2781/347687/6812/64403/1009/22866/1006/10160/9630/146206/1173/2785/8642/94235/1000/2783/2788/23513/54331/116985",34
"GO:0060076","GO:0060076","excitatory synapse","23/4750","67/19944",0.343283582089552,1.44135742340927,2.02329126457844,0.0336996087151213,0.204337309986926,0.17089108178846,"2896/1496/2263/9127/79953/6855/1742/23208/10154/6812/440279/643866/2823/2890/50944/8927/6712/9495/5142/54413/6536/339453/91584",23
"GO:0009898","GO:0009898","cytoplasmic side of plasma membrane","49/4750","162/19944",0.302469135802469,1.26998830409357,1.92918265159073,0.035623081984563,0.210013172122247,0.175637910551397,"5788/7188/2778/27131/3717/8717/7297/2784/2771/27429/5997/914/7186/2791/2781/140700/9885/7187/4628/347687/122786/5778/8502/6769/10160/5239/9630/3815/26119/83850/653361/146206/1173/246/2785/2669/94235/7881/2783/2788/401474/9495/30820/785/246329/22821/54331/55966/6277",49
"GO:0071005","GO:0071005","U2-type precatalytic spliceosome","18/4750","50/19944",0.36,1.51154526315789,2.0249485880805,0.0356523014353459,0.210013172122247,0.175637910551397,"10992/6634/24148/8175/26121/55110/3550/9129/6633/51690/25804/84811/6636/10262/79753/83443/27258/9092",18
"GO:0005765","GO:0005765","lysosomal membrane","127/4750","462/19944",0.274891774891775,1.1541982228298,1.87494950073231,0.0359132676351736,0.210013172122247,0.175637910551397,"56928/27072/80342/1185/972/2896/1356/5476/537/79901/949/10325/51510/29965/9424/89781/9145/1917/8131/7249/57617/55353/23646/4818/79036/20/8029/4126/10312/55846/7942/10641/7781/84141/28956/252839/1509/4033/5826/80231/4035/10396/24141/3276/84286/84219/57153/684/27243/7317/2670/5119/10948/10462/23208/5025/81618/10970/408/5547/51374/57707/57521/1291/23557/114790/51256/107080638/51092/81615/1601/81552/55361/116442/1915/7780/9114/55823/1173/220002/84283/253260/7098/157753/7248/118426/79803/80700/64223/21/2548/2783/326624/353189/79643/3119/284129/8519/3916/53373/94107/389541/3123/54834/54785/51284/3117/309/5167/55315/3127/3111/3108/3122/3134/8904/64601/7311/3115/3113/3120/150372/3118/3112/3109/729991/401258",127
"GO:0098852","GO:0098852","lytic vacuole membrane","127/4750","462/19944",0.274891774891775,1.1541982228298,1.87494950073231,0.0359132676351736,0.210013172122247,0.175637910551397,"56928/27072/80342/1185/972/2896/1356/5476/537/79901/949/10325/51510/29965/9424/89781/9145/1917/8131/7249/57617/55353/23646/4818/79036/20/8029/4126/10312/55846/7942/10641/7781/84141/28956/252839/1509/4033/5826/80231/4035/10396/24141/3276/84286/84219/57153/684/27243/7317/2670/5119/10948/10462/23208/5025/81618/10970/408/5547/51374/57707/57521/1291/23557/114790/51256/107080638/51092/81615/1601/81552/55361/116442/1915/7780/9114/55823/1173/220002/84283/253260/7098/157753/7248/118426/79803/80700/64223/21/2548/2783/326624/353189/79643/3119/284129/8519/3916/53373/94107/389541/3123/54834/54785/51284/3117/309/5167/55315/3127/3111/3108/3122/3134/8904/64601/7311/3115/3113/3120/150372/3118/3112/3109/729991/401258",127
"GO:0098636","GO:0098636","protein complex involved in cell adhesion","20/4750","57/19944",0.350877192982456,1.47324099722992,2.0005119051052,0.0364516898027562,0.210013172122247,0.175637910551397,"3683/10077/8516/3693/3682/3956/7448/3676/63923/5328/3691/3695/3687/58494/1493/83700/7148/3913/940/9358",20
"GO:0032432","GO:0032432","actin filament bundle","31/4750","96/19944",0.322916666666667,1.35584210526316,1.95407201136392,0.0364749707079912,0.210013172122247,0.175637910551397,"26064/51474/4638/6624/7205/4625/10398/5358/23094/9124/59/64236/54776/154796/81/4628/29109/55752/58/2620/5239/27295/4486/11346/57175/144347/100533183/4919/51466/60312/9260",31
"GO:0019005","GO:0019005","SCF ubiquitin ligase complex","22/4750","64/19944",0.34375,1.44331578947368,1.98609942239871,0.0366873695744803,0.210013172122247,0.175637910551397,"54620/79791/26261/6468/84961/26268/146330/6737/93611/201456/6502/26272/25827/54461/222235/126433/1163/26259/162517/26233/23194/115290",22
"GO:0070069","GO:0070069","cytochrome complex","15/4750","40/19944",0.375,1.57452631578947,2.03364774089333,0.0368347710266769,0.210013172122247,0.175637910551397,"1355/617/1337/1347/9167/1340/84701/1329/1339/1346/27089/84419/1351/29796/56901",15
"GO:0005689","GO:0005689","U12-type spliceosomal complex","11/4750","27/19944",0.407407407407407,1.71059649122807,2.06585087056,0.0381806533005568,0.216074215715744,0.180706873711017,"10992/10081/6634/55954/51639/6633/51690/6636/10262/8233/83443",11
"GO:0030666","GO:0030666","endocytic vesicle membrane","61/4750","208/19944",0.293269230769231,1.23136032388664,1.8754132120788,0.0386749028200916,0.217261954077573,0.181700201329687,"920/972/816/815/949/8578/9727/6810/7306/6456/83871/10312/51715/1839/79971/84251/4035/554/5880/6608/1742/55576/408/85439/59283/23432/6233/2890/80223/26119/81035/9114/917/1173/915/4218/11031/3575/4920/7314/143425/3119/2535/285195/9230/3916/3123/3117/3127/3122/3133/3134/3105/6844/7311/3115/3113/6892/3120/3106/3118",61
"GO:0030286","GO:0030286","dynein complex","19/4750","54/19944",0.351851851851852,1.47733333333333,1.96384514776015,0.0396696763703291,0.218225456417326,0.182505996204625,"51314/8655/10126/93233/25981/1768/89891/1769/83658/51626/85478/6993/118491/7802/201625/146754/1778/255758/140735",19
"GO:0005771","GO:0005771","multivesicular body","23/4750","68/19944",0.338235294117647,1.42016099071207,1.94049120708858,0.0397739958110365,0.218225456417326,0.182505996204625,"972/5874/7251/8530/51510/55353/5573/252839/684/27243/5119/9476/6441/6653/1393/21/51617/79643/9146/3916/116985/5575/23315",23
"GO:0032153","GO:0032153","cell division site","23/4750","68/19944",0.338235294117647,1.42016099071207,1.94049120708858,0.0397739958110365,0.218225456417326,0.182505996204625,"51474/5662/4638/54820/10296/9727/6242/23157/4628/4221/11258/55752/83872/84249/256158/389/23176/4735/1731/339416/5413/6840/84501",23
"GO:0005795","GO:0005795","Golgi stack","46/4750","152/19944",0.302631578947368,1.2706703601108,1.87293903868609,0.0403440977275558,0.218225456417326,0.182505996204625,"11285/2530/5874/55968/2802/7443/55512/51172/25999/54922/83871/80146/8704/79586/8675/63941/11070/6487/78992/3996/23213/6653/283358/84620/56623/8853/415/11282/53349/2801/283987/51617/1263/27333/79683/126792/51272/338707/116985/2526/51399/79690/337876/51062/2681/3105",46
"GO:0030894","GO:0030894","replisome","10/4750","24/19944",0.416666666666667,1.74947368421053,2.05410826749892,0.0403625811148195,0.218225456417326,0.182505996204625,"5425/27339/4172/6118/92797/6117/2073/7507/50485/4796",10
"GO:0001725","GO:0001725","stress fiber","28/4750","86/19944",0.325581395348837,1.3670305997552,1.90717143870511,0.0408458642247089,0.218225456417326,0.182505996204625,"26064/51474/4638/6624/7205/4625/10398/23094/9124/59/64236/54776/154796/81/4628/29109/55752/58/2620/5239/27295/4486/11346/57175/4919/51466/60312/9260",28
"GO:0097517","GO:0097517","contractile actin filament bundle","28/4750","86/19944",0.325581395348837,1.3670305997552,1.90717143870511,0.0408458642247089,0.218225456417326,0.182505996204625,"26064/51474/4638/6624/7205/4625/10398/23094/9124/59/64236/54776/154796/81/4628/29109/55752/58/2620/5239/27295/4486/11346/57175/4919/51466/60312/9260",28
"GO:0042827","GO:0042827","platelet dense granule","9/4750","21/19944",0.428571428571429,1.79945864661654,2.04943558307885,0.0423243517250566,0.221821412461889,0.185513360931891,"5874/89781/5919/3959/1893/3708/7123/1521/6403",9
"GO:0005741","GO:0005741","mitochondrial outer membrane","67/4750","232/19944",0.288793103448276,1.21256624319419,1.82086996641885,0.0427698207782836,0.221821412461889,0.185513360931891,"23098/80342/10953/56895/4653/25875/139341/4129/7419/9812/23645/56993/1727/10857/6901/4832/4833/90427/54332/27113/10493/55626/9927/54996/55154/2537/51309/5880/57153/91543/84749/84681/670/84709/6843/89941/4259/6233/6622/89885/84895/10018/5521/84303/79671/132671/64112/160140/7314/83787/79877/125988/22877/8408/125170/5339/7284/340061/9823/64757/54543/55315/54470/81890/51024/11331/7311",67
"GO:0071013","GO:0071013","catalytic step 2 spliceosome","29/4750","90/19944",0.322222222222222,1.35292631578947,1.87623518876528,0.0431437661081416,0.221821412461889,0.185513360931891,"55094/56949/10450/55696/10992/23759/6634/8220/24148/51340/8175/58509/8896/27339/55110/23398/25949/6633/22913/6638/51690/10250/6636/144983/27258/9092/51428/10189/57461",29
"GO:0005890","GO:0005890","sodium:potassium-exchanging ATPase complex","6/4750","12/19944",0.5,2.09936842105263,2.12992558327858,0.0437450618498978,0.221821412461889,0.185513360931891,"23439/478/482/480/486/5348",6
"GO:0038201","GO:0038201","TOR complex","6/4750","12/19944",0.5,2.09936842105263,2.12992558327858,0.0437450618498978,0.221821412461889,0.185513360931891,"79899/57521/143686/253260/64223/55615",6
"GO:1990062","GO:1990062","RPAP3/R2TP/prefoldin-like complex","6/4750","12/19944",0.5,2.09936842105263,2.12992558327858,0.0437450618498978,0.221821412461889,0.185513360931891,"81572/5434/5202/8607/10856/116143",6
"GO:1990071","GO:1990071","TRAPPII protein complex","6/4750","12/19944",0.5,2.09936842105263,2.12992558327858,0.0437450618498978,0.221821412461889,0.185513360931891,"55262/51693/83696/58485/6399/51399",6
"GO:0099092","GO:0099092","postsynaptic density, intracellular component","8/4750","18/19944",0.444444444444444,1.86610526315789,2.0554307795997,0.043841666599143,0.221821412461889,0.185513360931891,"2534/5662/1496/88/80758/23043/2890/7779",8
"GO:0160111","GO:0160111","axonemal A tubule inner sheath","12/4750","31/19944",0.387096774193548,1.62531748726655,1.94813506109011,0.0462548557979377,0.231699432763578,0.193774532498611,"114327/64518/26206/64776/55329/158787/220004/84688/220136/339778/100128569/64800",12
"GO:0030964","GO:0030964","NADH dehydrogenase complex","17/4750","48/19944",0.354166666666667,1.48705263157895,1.88894631494971,0.0470436109482313,0.231699432763578,0.193774532498611,"4710/4713/4717/4728/374291/4702/4705/4695/4704/4726/54539/4724/4714/4723/4696/126328/4722",17
"GO:0045271","GO:0045271","respiratory chain complex I","17/4750","48/19944",0.354166666666667,1.48705263157895,1.88894631494971,0.0470436109482313,0.231699432763578,0.193774532498611,"4710/4713/4717/4728/374291/4702/4705/4695/4704/4726/54539/4724/4714/4723/4696/126328/4722",17
"GO:0005884","GO:0005884","actin filament","37/4750","120/19944",0.308333333333333,1.29461052631579,1.8098776910682,0.0472216678493681,0.231699432763578,0.193774532498611,"2534/51474/88/25861/23384/5358/57617/9124/1809/10297/64236/154796/5880/92521/84700/9645/10152/58/1238/2620/5058/27295/11013/286527/70/57731/7248/83700/442721/57175/71/60312/728378/9260/2316/64423/11344",37
"GO:0005796","GO:0005796","Golgi lumen","34/4750","109/19944",0.311926605504587,1.30969773056494,1.81276354084101,0.0475692990559032,0.231699432763578,0.193774532498611,"1462/2817/51150/5125/23759/7040/4969/7448/6649/50512/10675/2331/2159/4958/4060/5046/3339/2719/4325/176/9672/4043/6383/27333/2147/633/2621/10082/5627/375790/5549/5154/221914/632",34
"GO:0030139","GO:0030139","endocytic vesicle","100/4750","361/19944",0.277008310249307,1.16308499781309,1.74837259115742,0.0476136268898976,0.231699432763578,0.193774532498611,"1856/4353/920/30845/972/7431/816/9170/8218/815/949/8578/3693/9727/6810/57214/10392/1759/7306/6456/8029/83871/81622/3263/55626/10312/51715/1839/10578/79971/335/84251/4035/154796/22863/554/5880/6608/1742/23208/5287/6441/55576/6812/408/85439/59283/23432/6233/2934/101/2890/80223/4643/26119/81035/653361/51735/9114/917/55823/1173/1493/915/4218/11031/3575/4920/53917/7314/143425/57449/27333/3119/2535/285195/71/9230/9146/3916/3040/3123/54413/51284/3117/3127/22876/3122/3133/3134/3105/6844/7311/3115/3113/6892/3120/3106/3118/3043",100
"GO:1990204","GO:1990204","oxidoreductase complex","36/4750","117/19944",0.307692307692308,1.29191902834008,1.7706503955703,0.0511682500177585,0.247421158313718,0.206922903136438,"4710/3421/6389/50507/4713/1727/3420/10295/83451/2648/4717/4728/374291/4702/5880/4705/4695/53905/4704/50506/275/4726/54539/5163/653361/4724/4714/4723/4696/126328/64757/10811/55753/7923/4722/593",36
"GO:0071011","GO:0071011","precatalytic spliceosome","18/4750","52/19944",0.346153846153846,1.45340890688259,1.83045257894752,0.0518070307606698,0.248934411956929,0.208188465221626,"10992/6634/24148/8175/26121/55110/3550/9129/6633/51690/25804/84811/6636/10262/79753/83443/27258/9092",18
"GO:0043596","GO:0043596","nuclear replication fork","15/4750","42/19944",0.357142857142857,1.49954887218045,1.81200860378792,0.0558919871817832,0.266884238793015,0.223200238285147,"6596/5425/27339/4172/6118/84083/83637/92797/6117/2073/7507/50485/4796/197342/11277",15
"GO:0034703","GO:0034703","cation channel complex","68/4750","240/19944",0.283333333333333,1.18964210526316,1.65260543888407,0.059481463157987,0.282259862439143,0.236059157482171,"8913/9254/5310/5566/1136/9424/57828/513/610/778/3749/9132/5311/5524/3306/3741/54795/1742/517/27345/7225/59283/57657/285175/3779/2900/6327/3742/9472/781/3778/776/168507/57685/9992/808/6339/440699/55800/117155/10632/784/10476/3761/11280/521/7881/6335/3790/26047/23630/6330/3738/3753/30820/3739/785/219527/3751/5142/246329/6261/487/11194/10242/6263/6844/267020",68
"GO:0000932","GO:0000932","P-body","31/4750","100/19944",0.31,1.30160842105263,1.69057655670392,0.0608590284984625,0.285261122911489,0.238569167273731,"5976/23034/57690/4849/26523/164668/28960/200315/200316/84962/25804/55337/6737/55643/126374/129563/4343/11030/8878/5436/27258/340152/55095/80153/342977/550643/64506/60489/140564/27350/92312",31
"GO:0031253","GO:0031253","cell projection membrane","99/4750","361/19944",0.274238227146814,1.15145414783496,1.62368264673388,0.060860684600226,0.285261122911489,0.238569167273731,"23129/8842/5310/30845/11136/960/26751/23035/51474/5662/79901/2121/6624/113235/8516/2191/5172/10044/610/55612/2564/6810/2821/208/23288/23586/8029/2557/10227/9750/10297/6711/3749/9181/5311/9429/26123/5335/583/24141/8910/2847/6608/5338/482/6533/5145/5158/50649/10253/8844/10966/59283/84958/23432/4651/84249/57393/8573/5058/6188/2555/7070/152273/150696/2890/9154/1915/168507/115352/22941/9249/54587/129880/64399/123016/4218/4735/79867/84168/2596/132884/26047/374403/4642/64787/9495/23526/6092/10519/81848/7442/64078/5336/2550/79583/192668/768206/10552",99
"GO:0032420","GO:0032420","stereocilium","21/4750","64/19944",0.328125,1.37771052631579,1.6921812305407,0.064696005948499,0.290689106443772,0.243108690564025,"5205/170961/51168/25861/6810/64072/90410/9750/583/10518/339768/65217/63895/389/125336/118812/112/64787/25794/79955/11344",21
"GO:0008303","GO:0008303","caspase complex","5/4750","10/19944",0.5,2.09936842105263,1.94424960459824,0.0650154879429277,0.290689106443772,0.243108690564025,"128869/51604/826/842/8733",5
"GO:0072534","GO:0072534","perineuronal net","5/4750","10/19944",0.5,2.09936842105263,1.94424960459824,0.0650154879429277,0.290689106443772,0.243108690564025,"1462/5803/145864/1404/176",5
"GO:0120103","GO:0120103","centriolar subdistal appendage","5/4750","10/19944",0.5,2.09936842105263,1.94424960459824,0.0650154879429277,0.290689106443772,0.243108690564025,"51199/729440/11064/4957/90060",5
"GO:0005940","GO:0005940","septin ring","6/4750","13/19944",0.461538461538462,1.93787854251012,1.89129693976506,0.0652609253832263,0.290689106443772,0.243108690564025,"23157/55752/23176/4735/1731/5413",6
"GO:0030897","GO:0030897","HOPS complex","6/4750","13/19944",0.461538461538462,1.93787854251012,1.89129693976506,0.0652609253832263,0.290689106443772,0.243108690564025,"27072/29911/57617/23355/55823/64601",6
"GO:0031105","GO:0031105","septin complex","6/4750","13/19944",0.461538461538462,1.93787854251012,1.89129693976506,0.0652609253832263,0.290689106443772,0.243108690564025,"23157/55752/23176/4735/1731/5413",6
"GO:0031261","GO:0031261","DNA replication preinitiation complex","6/4750","13/19944",0.461538461538462,1.93787854251012,1.89129693976506,0.0652609253832263,0.290689106443772,0.243108690564025,"4171/4175/4173/4172/51659/4176",6
"GO:0030135","GO:0030135","coated vesicle","89/4750","323/19944",0.275541795665635,1.15692748900114,1.58981176422466,0.0654430972622104,0.290689106443772,0.243108690564025,"1856/51226/5244/27072/920/972/5874/10188/8218/537/201294/11018/11015/1522/57214/57617/11316/7306/6456/1839/1294/81562/92840/59349/84251/51614/554/2571/23208/6441/10717/27141/84317/22872/85439/122616/149111/460/1601/4900/2890/55707/261729/4643/26119/222068/26958/9114/917/55823/1173/6811/553115/1493/339965/6571/2801/915/4218/3575/4920/10960/143425/10897/254263/55690/3119/2535/205428/22820/3123/3117/144717/3127/22876/6721/3122/3133/3134/79958/3105/534/64601/6844/3115/3113/3120/3106/3118",89
"GO:0016459","GO:0016459","myosin complex","19/4750","57/19944",0.333333333333333,1.39957894736842,1.68912339784369,0.0662759668658042,0.292686928817771,0.244779506465124,"57644/51168/4625/10398/10627/90427/4633/84952/4628/4629/84700/92922/22989/4651/4643/4632/4642/140465/140735",19
"GO:0030662","GO:0030662","coated vesicle membrane","59/4750","207/19944",0.285024154589372,1.1967414187643,1.59091284916129,0.0677161298268839,0.29732829418241,0.248661166393941,"51226/920/972/8218/537/11015/57214/11316/7306/6456/1839/92840/59349/84251/554/2571/23208/10717/27141/22872/85439/122616/149111/1601/4900/2890/55707/26119/26958/9114/917/1173/6811/553115/6571/915/3575/4920/143425/254263/3119/2535/205428/22820/3123/3117/3127/6721/3122/3133/3134/3105/534/6844/3115/3113/3120/3106/3118",59
"GO:0036379","GO:0036379","myofilament","10/4750","26/19944",0.384615384615385,1.6148987854251,1.75417708542941,0.0687515523152664,0.298444238459452,0.249594451288078,"7125/8736/7138/7134/7137/7140/4607/58/7135/442721",10
"GO:0070847","GO:0070847","core mediator complex","10/4750","26/19944",0.384615384615385,1.6148987854251,1.75417708542941,0.0687515523152664,0.298444238459452,0.249594451288078,"9440/55588/51586/9441/6837/9442/400569/90390/10025/9282",10
"GO:0034704","GO:0034704","calcium channel complex","23/4750","72/19944",0.319444444444444,1.34126315789474,1.62196266266217,0.0721867990383424,0.307769416650431,0.257393270745124,"8913/9254/5310/5566/57828/778/5524/3306/59283/9472/781/776/168507/57685/808/117155/784/785/5142/246329/6261/487/6263",23
"GO:0098858","GO:0098858","actin-based cell projection","65/4750","231/19944",0.281385281385281,1.18146274777854,1.55104036499078,0.0722120302806433,0.307769416650431,0.257393270745124,"8842/25960/50619/960/6624/88/5205/2195/170961/51168/25861/6810/7040/8029/64072/59/90410/9750/89891/583/2258/6533/8639/60412/23418/10518/10152/84958/58/339768/4651/10788/26230/65217/2823/10160/55740/63895/150696/389/4643/55607/70/115352/7412/7802/1020/83700/125336/84168/51181/118812/2596/112/374403/4642/64787/8633/10519/25794/79955/1778/5154/6693/11344",65
"GO:0000315","GO:0000315","organellar large ribosomal subunit","18/4750","54/19944",0.333333333333333,1.39957894736842,1.64394799637552,0.0725111191061224,0.307769416650431,0.257393270745124,"84545/10573/55168/51073/65005/63875/124995/128308/54948/3396/122704/78988/116541/64976/64978/6150/55052/26589",18
"GO:0005762","GO:0005762","mitochondrial large ribosomal subunit","18/4750","54/19944",0.333333333333333,1.39957894736842,1.64394799637552,0.0725111191061224,0.307769416650431,0.257393270745124,"84545/10573/55168/51073/65005/63875/124995/128308/54948/3396/122704/78988/116541/64976/64978/6150/55052/26589",18
"GO:0031045","GO:0031045","dense core granule","16/4750","47/19944",0.340425531914894,1.42935722284434,1.6477066352692,0.0737155684862431,0.310581425878611,0.259745006211514,"3479/2771/84417/547/80763/5330/1393/101/781/51738/8618/143425/7857/8325/5179/6536",16
"GO:0090665","GO:0090665","glycoprotein complex","9/4750","23/19944",0.391304347826087,1.64298398169336,1.72510086286203,0.0743931949421281,0.310581425878611,0.259745006211514,"6640/6445/6442/8082/8910/5239/6641/2811/2316",9
"GO:0099091","GO:0099091","postsynaptic specialization, intracellular component","9/4750","23/19944",0.391304347826087,1.64298398169336,1.72510086286203,0.0743931949421281,0.310581425878611,0.259745006211514,"2534/5662/1496/88/23094/80758/23043/2890/7779",9
"GO:0031091","GO:0031091","platelet alpha granule","28/4750","91/19944",0.307692307692308,1.29191902834008,1.56054399941198,0.0780718012404435,0.324167696454885,0.27110745625257,"3479/3082/88/334/7042/10916/7040/7043/1191/3671/81/5270/6812/7044/6622/78991/710/226/7424/51706/5473/3481/7423/6403/2621/5627/7058/5154",28
"GO:0032391","GO:0032391","photoreceptor connecting cilium","15/4750","44/19944",0.340909090909091,1.43138755980861,1.60167134333959,0.0807837104127925,0.333614890569586,0.279008319889417,"25861/51098/23322/90410/6903/1069/134359/1070/65062/755/123016/4735/326624/9742/80184",15
"GO:0005912","GO:0005912","adherens junction","56/4750","198/19944",0.282828282828283,1.18752153110048,1.48268931399803,0.0827643335188266,0.339956724776256,0.284312113446111,"9265/1951/10188/1496/9620/1015/2195/421/23616/10397/64130/9266/9124/1004/23150/117583/11315/1266/51248/64236/11135/84962/10298/79652/3996/1742/23418/10152/83478/57619/64403/3801/1009/126374/83872/8502/4851/1006/9223/5239/27295/4643/340348/57731/134549/120114/144100/1000/11007/23513/1946/11187/79633/55966/9260/28514",56
"GO:0031252","GO:0031252","cell leading edge","117/4750","438/19944",0.267123287671233,1.12158038932949,1.43854172610284,0.0847327085183922,0.345991593662406,0.289359186212566,"23129/51330/9265/6050/7431/960/26751/51474/9564/29085/5662/4638/1496/6624/8516/273/2191/2195/2778/27131/6548/10044/610/23616/55612/2564/2245/6810/208/23586/59/2557/9750/1809/23150/26084/10297/6711/3749/9181/5311/64411/7852/5335/24141/154796/89846/8910/5880/84962/3691/4628/50649/10253/53905/51196/10152/90527/50506/8844/54828/10966/207/59283/58/375/90102/4651/10788/84249/26230/2934/56623/8525/5058/6188/2555/130271/7070/55740/8470/152273/2890/1915/70/146206/5783/1020/7248/3611/84168/1000/57449/83660/57175/26047/392/4642/64787/9495/23526/23513/8633/6092/10519/116985/90668/81848/51466/7442/9260/5336/6277/8861/143903/2550/11344",117
"GO:0055037","GO:0055037","recycling endosome","60/4750","214/19944",0.280373831775701,1.17721593703886,1.45731054650609,0.0860188513804526,0.345991593662406,0.289359186212566,"8938/11188/933/30845/9744/9727/201294/8216/10397/79735/25999/10067/644150/24141/84239/51554/81926/23208/9413/58489/6653/8128/55275/23432/1238/115111/738/63894/23043/118813/2890/8324/80223/26119/11094/22853/4218/7846/53916/150684/8408/9495/5912/285195/9230/53373/89848/144717/4914/192683/22876/3133/3134/414918/3105/64601/6293/113178/7124/3106",60
"GO:0000145","GO:0000145","exocyst","7/4750","17/19944",0.411764705882353,1.72889164086687,1.68101836592788,0.0862393448896136,0.345991593662406,0.289359186212566,"23616/55770/60412/23233/23265/7127/91828",7
"GO:0030008","GO:0030008","TRAPP complex","7/4750","17/19944",0.411764705882353,1.72889164086687,1.68101836592788,0.0862393448896136,0.345991593662406,0.289359186212566,"79090/55262/51693/83696/58485/6399/51399",7
"GO:0016460","GO:0016460","myosin II complex","10/4750","27/19944",0.37037037037037,1.55508771929825,1.61375472902721,0.0867344340886251,0.345991593662406,0.289359186212566,"57644/4625/10398/10627/4628/4629/84700/22989/4632/140465",10
"GO:0005881","GO:0005881","cytoplasmic microtubule","36/4750","122/19944",0.295081967213115,1.2389715271786,1.48032927161415,0.0869507669936935,0.345991593662406,0.289359186212566,"27175/29105/23332/114327/51199/4281/10297/84080/64518/10844/51308/26206/4926/64776/51626/55329/54828/6993/636/126731/145483/158787/220004/84688/11092/7846/283987/51181/220136/339778/100128569/64800/150737/1778/92104/441054",36
"GO:0072562","GO:0072562","blood microparticle","42/4750","145/19944",0.289655172413793,1.21618584392015,1.46081632706124,0.0884313880594696,0.347254615338239,0.29041547466287,"3075/1356/7040/3959/7448/3263/590/335/1191/23549/3306/183/10518/84000/58/2934/710/70/116285/2147/71/5627/55693/3040/728378/3303/3305/28908/28822/28793/3494/3501/3493/3500/28452/28442/3311/28919/28299/629/28913/3043",42
"GO:0019898","GO:0019898","extrinsic component of membrane","48/4750","168/19944",0.285714285714286,1.19963909774436,1.45290427288792,0.0884615725413213,0.347254615338239,0.29041547466287,"23098/1496/54472/1015/2778/3717/7297/8029/64072/2784/1004/2771/10297/51004/22863/2791/2781/347687/6812/64403/1009/2676/85449/8448/22866/1006/10160/9630/146206/8997/1173/2785/55701/53349/8642/51117/94235/2675/1000/5293/2783/2788/23513/54331/116985/25894/534/115557",48
"GO:1905360","GO:1905360","GTPase complex","14/4750","41/19944",0.341463414634146,1.43371501925546,1.55432956201377,0.0886317408258593,0.347254615338239,0.29041547466287,"10325/2778/2784/2771/2791/2781/347687/9630/2785/94235/2783/3265/2788/54331",14
"GO:0097525","GO:0097525","spliceosomal snRNP complex","29/4750","96/19944",0.302083333333333,1.26836842105263,1.47371885607819,0.0902640171081053,0.349292337184813,0.292119659232821,"55692/9733/6626/10992/6634/24148/27336/6625/8175/26121/51747/25766/51639/9129/6633/79171/6638/51690/25804/84811/6636/10262/51631/79753/83443/27258/9092/10078/285962",29
"GO:0030673","GO:0030673","axolemma","6/4750","14/19944",0.428571428571429,1.79945864661654,1.67306325457564,0.0919022031242365,0.349292337184813,0.292119659232821,"6711/7070/26047/4642/6092/2550",6
"GO:0044194","GO:0044194","cytolytic granule","6/4750","14/19944",0.428571428571429,1.79945864661654,1.67306325457564,0.0919022031242365,0.349292337184813,0.292119659232821,"2999/3002/4818/10578/5551/3916",6
"GO:0045239","GO:0045239","tricarboxylic acid cycle heteromeric enzyme complex","6/4750","14/19944",0.428571428571429,1.79945864661654,1.67306325457564,0.0919022031242365,0.349292337184813,0.292119659232821,"3421/3420/10295/83451/2648/55753",6
"GO:0140288","GO:0140288","GBAF complex","6/4750","14/19944",0.428571428571429,1.79945864661654,1.67306325457564,0.0919022031242365,0.349292337184813,0.292119659232821,"65980/29998/6595/9274/605/6599",6
"GO:1905369","GO:1905369","endopeptidase complex","30/4750","100/19944",0.3,1.25962105263158,1.45522881514357,0.0927413009949822,0.349292337184813,0.292119659232821,"3075/5704/2219/128869/5716/3315/27429/78989/5328/51604/9491/826/842/3300/144165/196294/130617/5710/5692/197131/23203/8738/80227/55367/5886/83943/8733/5696/5699/5698",30
"GO:0001650","GO:0001650","fibrillar center","46/4750","161/19944",0.285714285714286,1.19963909774436,1.42206173114543,0.093663087149142,0.349292337184813,0.292119659232821,"115703/54623/23034/84245/26064/9682/9618/11262/51386/57214/1936/2091/29997/80709/7343/6615/55809/92521/54862/54496/91543/64425/5195/90933/4794/7013/4781/26091/27063/814/1601/125476/221895/3815/55536/123016/63901/374654/114785/54796/10522/2272/177/5987/30851/6150",46
